"bedrooms" "bathrooms" "floors" "waterfront" "view" "condition" "grade" "zipcode" "lat" "long" "sqm_living" "sqm_lot" "sqm_above" "sqm_basement" "sqm_living15" "sqm_lot15" "yr_old" "renovate_index" "has_ren" "has_bas" "geo_dist" "price"
"13771" 4 3.25 2 0 4 4 11 98198 47.405 -122.331 499 1894 499 0 257 2069 25 25 0 0 24.5990083248285 1350000
"13772" 4 2.5 2 0 0 3 8 98058 47.461 -122.148 212 920 212 0 183 878 28 28 0 0 23.2644311728031 325000
"13773" 2 1 1 0 0 3 6 98106 47.5323 -122.355 94 719 83 11 96 557 91 91 0 1 10.5132114271728 289000
"13774" 3 2.25 1 0 0 3 7 98028 47.77 -122.265 132 613 108 24 178 734 28 28 0 1 16.9065845596381 364000
"13775" 4 2.5 1 0 0 5 8 98033 47.6909 -122.186 195 818 116 79 195 836 35 35 0 1 13.4844100257753 610000
"13776" 4 2.75 1 0 0 4 8 98010 47.3343 -122.044 289 4623 289 0 175 1831 57 43 1 0 39.2717813138921 531500
"13777" 3 2.25 2 0 0 3 8 98028 47.7668 -122.243 201 886 201 0 160 1170 36 36 0 0 17.1855420994199 402500
"13778" 2 1 1 0 0 4 5 98136 47.5479 -122.384 76 581 76 0 121 581 93 93 0 0 9.35515193145932 375000
"13779" 5 2.5 1 0 0 5 8 98118 47.5384 -122.276 403 846 202 202 189 633 36 36 0 1 10.8189247895234 537500
"13780" 3 1.75 1 0 0 3 8 98188 47.4294 -122.292 195 842 134 61 186 848 53 53 0 1 22.1536771448004 375000
"13781" 4 1.75 1 0 0 4 7 98198 47.4138 -122.317 116 821 85 32 131 778 36 36 0 1 23.6683206266018 293550
"13782" 6 3 2 0 0 3 8 98077 47.7642 -122.098 360 4068 251 109 242 3287 39 39 0 1 23.640651515629 585000
"13783" 2 2.5 2 0 0 3 6 98038 47.3492 -122.025 126 250 126 0 126 250 12 12 0 0 38.7621767267476 225000
"13784" 4 1 1.5 0 0 3 7 98146 47.4887 -122.344 130 807 130 0 141 809 58 58 0 0 15.2920550727683 185000
"13785" 3 1.5 1 0 0 3 7 98034 47.7212 -122.179 135 685 94 41 125 691 47 47 0 1 15.9320417419569 402000
"13786" 5 1.75 1 0 0 3 7 98007 47.6003 -122.132 175 1544 89 85 160 780 52 52 0 1 15.7258394027543 585000
"13787" 2 2.5 3 0 0 3 9 98103 47.6654 -122.355 128 89 128 0 133 316 9 9 0 0 4.53906464116302 549000
"13788" 3 2.25 1.5 0 0 4 9 98199 47.6534 -122.412 270 1452 233 37 220 606 92 92 0 1 6.30070588680466 1810000
"13789" 3 1.75 1 0 0 3 7 98034 47.7119 -122.233 128 978 128 0 155 529 48 48 0 0 12.3687171685907 345000
"13790" 3 2.25 1 0 0 4 7 98198 47.3825 -122.31 288 1113 166 122 164 739 52 52 0 1 27.1778370616749 302500
"13791" 4 1.75 1 0 0 4 7 98042 47.36 -122.164 130 2369 130 0 202 2369 51 51 0 0 32.362953089671 218500
"13792" 2 2 1.5 0 0 5 7 98103 47.6512 -122.338 153 635 153 0 158 424 99 99 0 0 2.78327204114709 705000
"13793" 3 1 1 0 0 5 6 98042 47.3607 -122.085 78 513 78 0 85 495 46 46 0 0 35.1196930983209 191000
"13794" 3 2.5 2 0 0 3 9 98053 47.6498 -121.964 237 4204 237 0 203 4573 14 14 0 0 28.1633225794286 695000
"13795" 2 2.75 2 0 0 3 7 98168 47.5102 -122.324 262 1093 151 111 157 1161 68 68 0 1 12.9395172915302 350000
"13796" 3 1.75 1 0 0 4 7 98136 47.5563 -122.392 159 379 105 54 111 379 36 36 0 1 8.7525777563207 480000
"13797" 3 1 1 0 0 4 6 98042 47.363 -122.094 76 483 76 0 104 483 38 38 0 0 34.5408536735004 220000
"13798" 4 2.25 2 0 0 3 7 98075 47.5921 -122.013 243 3119 243 0 234 3266 38 38 0 0 24.6751971625528 535000
"13799" 2 1.75 1 0 4 3 10 98177 47.7616 -122.372 226 2174 226 0 293 2193 64 64 0 0 15.2695124508481 1e+06
"13800" 3 1.75 1 0 0 5 8 98117 47.6981 -122.374 145 690 145 0 127 690 75 75 0 0 8.43445481673644 592000
"13801" 4 2.5 2 0 0 3 9 98052 47.7006 -122.112 284 634 284 0 289 644 11 11 0 0 18.8567173833125 775000
"13802" 3 2.5 2 0 0 3 7 98056 47.4794 -122.182 156 426 156 0 201 429 12 12 0 0 20.0958844445069 320000
"13803" 3 3.25 2 0 0 3 10 98166 47.429 -122.341 308 1396 308 0 319 1395 26 26 0 0 21.9252759368679 760000
"13804" 3 2.5 2 0 0 4 9 98074 47.6271 -122.028 222 772 222 0 220 726 25 25 0 0 23.2506053984486 640000
"13805" 3 1 1 0 0 4 5 98056 47.4945 -122.166 126 543 126 0 116 623 62 62 0 0 19.529801289372 253200
"13806" 2 1 1 0 0 3 7 98030 47.3792 -122.198 167 858 167 0 161 530 61 61 0 0 29.413327820568 228000
"13807" 3 1 1 0 0 4 7 98077 47.7431 -122.073 108 885 108 0 108 988 47 47 0 0 23.7341898607703 325000
"13808" 4 3.25 2 0 0 3 8 98027 47.4683 -122.008 386 3312 256 130 232 3314 42 42 0 1 30.3732886929523 530000
"13809" 4 2.25 2 0 0 3 7 98038 47.3666 -122.019 154 297 154 0 182 331 4 4 0 0 37.5274824949255 3e+05
"13810" 3 2 1.5 0 0 4 7 98103 47.6994 -122.347 131 560 131 0 131 585 85 85 0 0 8.1691281373869 418000
"13811" 4 1.75 1 0 4 3 8 98178 47.508 -122.244 207 894 110 98 214 763 60 60 0 1 14.9217658821326 415000
"13812" 3 2.5 2 0 0 3 7 98065 47.5327 -121.871 158 372 158 0 158 410 12 12 0 0 36.5562507242917 384000
"13813" 3 2.5 2 0 0 3 8 98030 47.3658 -122.176 192 775 192 0 189 673 18 18 0 0 31.4132293678172 325000
"13814" 3 1.75 1 0 2 3 8 98028 47.7588 -122.27 214 1178 214 0 253 1360 60 60 0 0 15.6074154086156 6e+05
"13815" 4 2.25 1 0 0 4 9 98005 47.5923 -122.169 282 900 180 102 226 900 37 37 0 1 13.235112511014 760000
"13816" 2 1.5 1.5 0 0 4 8 98198 47.3804 -122.318 113 331 113 0 110 342 39 39 0 0 27.3706780081813 168000
"13817" 3 1 1 0 0 3 7 98199 47.6465 -122.404 89 368 89 0 144 562 72 72 0 0 5.420344588905 405000
"13818" 3 1 1 0 0 4 7 98007 47.5942 -122.136 137 938 137 0 133 937 59 59 0 0 15.5727263744383 479000
"13819" 3 2 1 0 0 5 7 98103 47.6913 -122.333 145 477 107 38 145 418 100 100 0 1 7.2527916779969 549000
"13820" 3 1.5 1 0 0 3 7 98001 47.3185 -122.29 102 3122 102 0 146 3038 48 48 0 0 34.4030196054495 215000
"13821" 2 1.5 1 0 2 3 7 98116 47.5623 -122.384 84 534 84 0 121 131 75 75 0 0 7.8872150109394 550000
"13822" 4 1.75 1.5 0 0 4 7 98133 47.7125 -122.332 223 715 139 84 142 715 88 88 0 1 9.61085925374725 389000
"13823" 3 2.5 2 0 0 3 8 98045 47.4829 -121.766 216 1396 216 0 214 1407 25 25 0 0 45.8035868099643 447500
"13824" 5 3 1 0 0 3 8 98034 47.7271 -122.228 239 519 147 92 188 975 6 6 0 1 13.9315206380244 540000
"13825" 4 2.75 1 0 0 2 7 98042 47.3683 -122.109 121 895 121 0 155 895 32 32 0 0 33.4485692762961 273500
"13826" 5 2.75 2 0 0 3 9 98059 47.4887 -122.145 272 943 272 0 272 783 13 13 0 0 21.0701931987212 257000
"13827" 2 1 1 0 0 5 6 98058 47.4763 -122.177 67 669 67 0 90 746 72 72 0 0 20.5952424448535 199000
"13828" 4 2.5 2 0 0 3 8 98092 47.3284 -122.171 218 990 218 0 205 653 23 23 0 0 35.4160957826435 339100
"13829" 4 2.5 2 0 0 3 9 98058 47.4341 -122.16 273 705 273 0 237 777 24 24 0 0 25.2037714440994 435000
"13830" 3 2.5 1 0 0 4 6 98118 47.5621 -122.291 188 279 94 94 155 279 105 105 0 1 7.95669574793839 4e+05
"13831" 2 1 1 0 0 3 7 98065 47.513 -121.857 133 33994 94 39 214 23553 24 24 0 1 38.2347042042593 356000
"13832" 3 1 1 0 0 4 7 98125 47.7263 -122.3 88 646 88 0 131 669 65 65 0 0 11.4963446602601 395000
"13833" 2 1 1 0 0 4 7 98103 47.6549 -122.352 116 401 79 37 141 401 104 104 0 1 3.35661981998079 575000
"13834" 3 1.75 1.5 0 0 4 6 98116 47.5589 -122.394 121 476 121 0 101 476 90 90 0 0 8.56911188071941 515000
"13835" 4 3.25 1.5 0 0 4 8 98115 47.6801 -122.315 234 312 144 90 161 312 84 84 0 1 6.24449420607648 618250
"13836" 3 1.5 2 0 0 3 7 98034 47.7308 -122.194 124 662 124 0 146 683 47 47 0 0 15.8740744263541 245000
"13837" 3 2.75 1.5 0 0 3 9 98112 47.6399 -122.311 230 301 176 55 201 301 86 86 0 1 2.54953649832919 690000
"13838" 5 2.25 1 0 0 3 7 98027 47.5249 -122.044 281 930 140 140 164 1011 56 56 0 1 24.7793213574139 465000
"13839" 3 1.75 1 0 0 4 7 98023 47.3066 -122.378 164 766 115 49 191 766 37 37 0 1 35.6599677279481 280000
"13840" 3 1.75 1 0 0 3 7 98055 47.4883 -122.221 179 607 114 65 189 553 55 55 0 1 17.6758436966947 285000
"13841" 3 2.25 2 0 0 3 7 98038 47.3826 -122.027 153 655 153 0 187 721 21 21 0 0 35.7790652870868 320000
"13842" 4 3 2 0 0 4 7 98070 47.3726 -122.433 240 892 198 42 177 938 23 23 0 1 29.0802621975343 355000
"13843" 3 2 1.5 0 0 3 8 98008 47.6275 -122.12 239 936 239 0 247 744 50 50 0 0 16.3564356525328 670000
"13844" 1 1 1 0 0 3 7 98126 47.537 -122.375 268 702 134 134 130 468 90 1 1 1 10.2912688083676 550000
"13845" 4 2.75 1.5 0 0 5 8 98103 47.6864 -122.347 247 418 173 74 170 372 106 106 0 1 6.72925909709367 765000
"13846" 3 1 1.5 0 0 3 7 98118 47.5554 -122.279 145 485 117 28 145 494 88 88 0 1 9.03704213833061 430000
"13847" 3 2.5 2 0 2 3 9 98199 47.6469 -122.389 286 785 286 0 232 595 15 15 0 0 4.44663443169694 950000
"13848" 4 1.75 1 0 0 4 7 98118 47.5579 -122.271 236 669 118 118 153 669 68 68 0 1 9.11374760919843 525000
"13849" 6 2.5 1 0 0 3 7 98030 47.3859 -122.221 286 758 147 139 172 804 30 30 0 1 28.1309712758907 3e+05
"13850" 3 2.75 2 0 0 3 8 98003 47.3486 -122.301 203 674 203 0 203 803 15 15 0 0 30.9910290285608 345000
"13851" 3 3.75 2 0 0 3 8 98058 47.4658 -122.115 272 14023 272 0 192 4082 43 15 1 0 24.4696916921089 838000
"13852" 5 2.75 1 0 3 4 9 98004 47.6267 -122.222 268 1884 154 113 348 1878 56 56 0 1 8.71210274632496 1795000
"13853" 3 1.75 2 0 0 3 8 98042 47.35 -122.162 201 9146 201 0 186 4128 37 37 0 0 33.4426017708898 390000
"13854" 3 2 2 0 0 5 7 98075 47.5836 -122.042 196 1748 196 0 250 1952 36 36 0 0 22.7092562290599 1150000
"13855" 4 2.25 2 0 0 3 7 98030 47.3604 -122.179 170 531 170 0 182 535 12 12 0 0 31.882452831115 295000
"13856" 4 4 2 0 0 3 8 98115 47.6887 -122.319 295 711 235 60 186 379 95 95 0 1 7.10092547469736 775000
"13857" 3 2.5 2 0 0 3 8 98038 47.3722 -122.044 175 562 175 0 197 668 22 22 0 0 35.8627463352558 380000
"13858" 3 1 1 0 0 3 7 98005 47.5851 -122.172 106 760 106 0 140 798 56 56 0 0 13.2742070600178 550000
"13859" 5 1.75 1 0 0 3 7 98001 47.3266 -122.291 167 1043 167 0 121 1448 48 48 0 0 33.4994130106409 199900
"13860" 3 1.75 1.5 0 0 5 7 98118 47.5362 -122.271 155 484 155 0 185 461 107 107 0 0 11.2039102016211 329900
"13861" 3 2.25 1 0 0 3 8 98005 47.6113 -122.164 240 1028 240 0 240 1288 51 51 0 0 13.1646591604826 898000
"13862" 4 2.25 1 0 2 5 8 98075 47.5836 -122.074 346 1151 173 173 295 1444 45 45 0 1 20.3689928022815 875000
"13863" 4 2.5 2 0 0 3 9 98198 47.3681 -122.31 259 739 259 0 154 761 10 10 0 0 28.7744487930405 375000
"13864" 3 2.5 2 0 0 3 8 98038 47.3506 -122.039 203 473 203 0 204 553 11 11 0 0 38.0067703513738 365000
"13865" 4 2.75 1.5 0 0 4 7 98115 47.6871 -122.307 212 265 143 69 156 353 85 85 0 1 7.16800353619008 530000
"13866" 3 1 1 0 0 4 6 98042 47.3643 -122.081 102 483 102 0 85 483 46 46 0 0 34.9488353089707 225500
"13867" 4 2.25 1 0 0 3 8 98055 47.4651 -122.192 203 650 156 46 186 743 46 46 0 1 21.0064210107483 318000
"13868" 4 2.5 2 0 0 4 9 98027 47.562 -122.081 257 910 257 0 282 1031 29 29 0 0 20.567878715545 910000
"13869" 3 1 1 0 0 4 7 98001 47.3221 -122.282 184 1740 119 65 126 878 72 72 0 1 34.0743278192771 207000
"13870" 5 3.5 2 0 0 3 11 98004 47.5873 -122.202 388 1666 388 0 274 1278 11 11 0 0 11.0913675266075 1886700
"13871" 6 3 1 0 0 4 8 98075 47.575 -122.033 281 2965 155 126 268 3261 35 35 0 1 23.5837266579882 624500
"13872" 3 2.5 2.5 0 0 3 8 98199 47.6443 -122.385 157 144 157 0 177 144 8 8 0 0 4.04159228059361 640000
"13873" 3 2 2 0 0 3 8 98027 47.4726 -121.99 185 6070 185 0 197 5504 29 29 0 0 31.2205107485386 5e+05
"13874" 5 1.75 1 0 0 4 7 98034 47.7217 -122.188 209 833 139 70 180 809 49 49 0 1 15.4722744678259 390000
"13875" 3 2.25 1.5 0 0 3 7 98042 47.4199 -122.157 193 190 144 49 193 211 12 12 0 1 26.670157118355 284000
"13876" 3 2 1 0 0 4 8 98027 47.5142 -122.021 229 3841 229 0 232 5006 27 27 0 0 26.8604500745976 620000
"13877" 3 2.5 2 0 0 3 8 98042 47.3453 -122.151 240 530 240 0 223 530 7 7 0 0 34.2545042599412 306000
"13878" 4 1.75 1 0 0 3 8 98074 47.626 -122.048 239 1118 177 61 204 1151 37 37 0 1 21.751798830532 495000
"13879" 3 2.5 2 0 0 3 7 98019 47.7359 -121.984 220 1185 220 0 212 1562 14 14 0 0 29.1923024860136 499950
"13880" 3 1 1 0 0 3 7 98072 47.7687 -122.166 99 981 99 0 171 895 46 46 0 0 20.4293307325644 330000
"13881" 3 2 1.5 0 0 5 7 98107 47.6638 -122.362 180 541 107 73 92 360 71 71 0 1 4.54683366564544 665000
"13882" 3 2.5 2 0 0 3 8 98119 47.6315 -122.362 246 222 170 76 174 206 95 95 0 1 1.87585622302911 850000
"13883" 4 2.5 2 0 0 4 8 98029 47.57 -122.02 213 587 213 0 200 683 27 27 0 0 24.6667636514773 599950
"13884" 4 2.5 2 0 0 3 8 98166 47.4597 -122.355 190 849 190 0 140 881 23 23 0 0 18.5532678677791 360000
"13885" 3 2.5 2 0 0 3 9 98052 47.7043 -122.128 249 511 249 0 258 511 14 14 0 0 17.9824833128977 699000
"13886" 3 1.75 1 0 0 5 6 98117 47.6966 -122.375 141 753 71 71 97 753 70 70 0 1 8.30099913774575 475000
"13887" 3 2 2 0 0 3 8 98070 47.3477 -122.519 250 40469 250 0 158 15176 23 23 0 0 33.8121062746828 575000
"13888" 2 1.5 2 0 0 3 7 98144 47.5998 -122.3 110 78 92 18 109 130 10 10 0 1 4.10108433597668 345000
"13889" 4 2.5 2 0 0 3 8 98001 47.3511 -122.287 281 883 281 0 246 883 26 26 0 0 30.8278453025687 367950
"13890" 3 2.25 2 0 0 3 8 98028 47.7428 -122.231 130 1059 130 0 203 859 31 31 0 0 15.2526395949745 374500
"13891" 4 2.5 2 0 0 3 8 98125 47.7151 -122.305 279 753 279 0 144 753 23 23 0 0 10.1971680163509 607500
"13892" 3 1 1 0 0 4 7 98072 47.7412 -122.109 111 910 111 0 113 949 44 44 0 0 21.4036714809425 374000
"13893" 3 1 1 0 0 3 7 98125 47.7142 -122.319 93 645 93 0 93 645 68 68 0 0 9.89404776499435 390000
"13894" 4 3.25 2.5 0 0 3 9 98103 47.6706 -122.356 255 496 255 0 164 448 11 11 0 0 5.11619168294817 705000
"13895" 3 2.5 2 0 0 3 8 98065 47.5323 -121.856 185 462 185 0 246 633 11 11 0 0 37.6487392353821 467000
"13896" 3 3 1 0 0 3 6 98198 47.4005 -122.293 196 724 196 0 124 933 34 34 0 0 25.3224373819878 243500
"13897" 3 2.75 2 0 0 3 10 98027 47.5307 -122.074 170 172 157 13 215 249 4 4 0 1 22.4851191494313 593000
"13898" 3 1 1 0 0 3 6 98146 47.5107 -122.345 87 741 87 0 98 741 54 54 0 0 12.849661086584 223000
"13899" 4 2.5 2 0 2 3 9 98038 47.3895 -122.033 277 946 277 0 277 820 12 12 0 0 34.9031586545512 574000
"13900" 3 2 1 0 0 3 7 98055 47.4544 -122.204 210 1050 105 105 193 952 29 29 0 1 21.595418622032 4e+05
"13901" 4 2.75 1 0 0 4 8 98005 47.6339 -122.18 322 6515 163 160 274 4047 53 53 0 1 11.8897216966282 772000
"13902" 3 1.75 1 0 0 4 7 98052 47.684 -122.113 140 971 140 0 122 878 51 51 0 0 18.0551431623094 593777
"13903" 4 3.5 2 0 0 4 8 98108 47.5591 -122.302 252 532 190 62 232 532 18 18 0 1 7.93781914389383 539500
"13904" 3 2.5 2 0 0 3 8 98029 47.5469 -121.997 193 244 193 0 164 258 9 9 0 0 27.0684841453742 550000
"13905" 2 2 1 0 0 3 8 98178 47.4989 -122.265 173 1009 117 56 116 930 63 63 0 1 15.1815798803707 265000
"13906" 3 1.75 1 0 0 3 7 98072 47.7562 -122.145 197 869 119 78 204 836 36 36 0 1 20.4517053715669 428000
"13907" 3 2 1 0 0 5 7 98115 47.6978 -122.297 103 778 103 0 131 719 64 64 0 0 8.54299564386019 505000
"13908" 5 5.5 2 0 2 3 11 98065 47.5424 -121.872 482 1174 482 0 357 1174 14 14 0 0 36.188726892184 925000
"13909" 3 1.75 1 0 0 3 8 98023 47.3308 -122.365 141 1426 141 0 211 1392 47 47 0 0 32.9051133386622 230000
"13910" 4 2.5 2 0 0 3 10 98029 47.5605 -122.016 246 928 246 0 252 744 25 25 0 0 25.2442229664187 695000
"13911" 4 2.75 2 0 2 3 9 98065 47.5398 -121.859 311 730 311 0 360 733 11 11 0 0 37.2061768781033 7e+05
"13912" 3 1.75 1.5 0 0 3 7 98103 47.6631 -122.357 164 260 164 0 151 302 101 101 0 0 4.34002485888078 712500
"13913" 3 2.5 2 0 0 3 8 98011 47.7761 -122.169 204 436 204 0 227 356 10 10 0 0 20.9369414400549 480000
"13914" 3 2.5 1 0 0 4 7 98034 47.7089 -122.201 186 783 121 65 196 780 47 47 0 1 13.7932214603191 470000
"13915" 3 1.75 1 0 0 3 7 98014 47.6923 -121.92 161 1394 107 54 177 1438 35 35 0 1 32.1759126338873 335000
"13916" 3 1.5 1 0 0 3 7 98030 47.3737 -122.224 121 735 84 37 151 706 45 45 0 1 29.3560454689989 270000
"13917" 5 3.25 1 0 0 3 8 98072 47.7233 -122.117 274 6269 235 39 243 3699 34 11 1 1 19.7752274747462 810000
"13918" 3 3 3 0 0 3 8 98119 47.648 -122.358 160 89 136 24 160 120 9 9 0 1 2.84287947849707 589000
"13919" 2 1 1 0 0 3 7 98115 47.6803 -122.287 82 423 82 0 127 487 64 64 0 0 7.13892340370455 415000
"13920" 4 2.25 1 0 0 3 7 98058 47.4672 -122.185 166 1226 113 53 162 831 36 36 0 1 21.0894580775187 197000
"13921" 3 1.5 1 0 0 4 7 98003 47.3489 -122.306 128 706 73 55 146 734 44 44 0 1 30.9261021639948 235500
"13922" 3 2.25 2 0 0 3 8 98144 47.587 -122.301 142 171 115 27 167 319 7 7 0 1 5.17388933247492 460000
"13923" 5 1.75 1 0 0 4 8 98136 47.5352 -122.392 216 460 128 88 197 521 60 60 0 1 10.8892250874843 572500
"13924" 5 2 1 0 0 4 7 98059 47.4915 -122.143 143 895 143 0 210 892 55 55 0 0 20.9498294646941 302000
"13925" 3 2.5 2 0 0 4 10 98033 47.6939 -122.189 298 802 235 63 244 802 25 25 0 1 13.4782000763308 870000
"13926" 3 1 1 0 0 3 7 98199 47.6413 -122.401 105 535 89 16 140 557 76 76 0 1 4.99382043525206 485000
"13927" 3 2 1 0 0 3 7 98003 47.3463 -122.304 136 699 136 0 147 699 47 47 0 0 31.2263595901809 240000
"13928" 3 1.75 1 0 0 3 7 98034 47.7343 -122.193 131 670 131 0 144 706 48 48 0 0 16.2113585108301 383000
"13929" 4 2.75 1.5 0 0 3 8 98122 47.6143 -122.305 163 472 163 0 158 425 112 112 0 0 2.82003424894183 750000
"13930" 2 1.75 1 0 0 5 6 98103 47.6926 -122.346 127 476 127 0 111 474 71 71 0 0 7.40944816409177 409950
"13931" 3 1.5 1 0 0 3 7 98168 47.4912 -122.312 165 2213 165 0 105 1342 62 62 0 0 15.1366891441563 246000
"13932" 4 1.75 2 0 0 5 7 98115 47.6751 -122.289 176 418 138 37 176 465 78 78 0 1 6.57356129275621 860000
"13933" 3 2.25 2 0 0 4 7 98058 47.4279 -122.161 151 1142 151 0 161 924 30 30 0 0 25.7520883535475 339950
"13934" 5 1.75 1 0 0 4 7 98166 47.4631 -122.341 216 753 108 108 131 675 59 59 0 1 18.1337314735116 315000
"13935" 3 2.5 2 0 0 3 9 98074 47.6201 -122.025 240 431 240 0 230 418 9 9 0 0 23.486469665376 698000
"13936" 2 2.5 2 0 0 4 8 98007 47.6213 -122.153 137 189 137 0 140 191 30 30 0 0 13.8941115166608 419000
"13937" 3 1 1 0 0 3 7 98052 47.6909 -122.083 213 942 213 0 240 2297 46 46 0 0 20.4270433981074 372000
"13938" 3 2.5 2 0 0 3 7 98065 47.5322 -121.871 182 437 182 0 158 413 12 12 0 0 36.5722568015753 425000
"13939" 3 2.25 1.5 0 0 3 8 98125 47.7239 -122.313 274 747 181 93 191 669 52 52 0 1 11.0302959676012 386500
"13940" 2 1 1 0 0 3 5 98125 47.7145 -122.285 62 679 62 0 80 766 73 73 0 0 10.6003270707426 348000
"13941" 5 3.5 2 0 0 3 10 98040 47.5627 -122.216 281 1422 207 73 342 1346 37 37 0 1 11.5691673209226 754000
"13942" 4 3 2 0 0 4 7 98002 47.294 -122.218 222 679 222 0 86 679 71 34 1 0 38.0258607891749 269950
"13943" 3 2.5 2 0 0 4 10 98075 47.5602 -122.03 287 1931 287 0 316 703 24 24 0 0 24.2513006513785 891500
"13944" 4 1.75 1 0 0 5 7 98108 47.5329 -122.292 165 465 83 83 173 465 112 112 0 1 10.9359798650578 349950
"13945" 2 1 1 0 0 3 7 98055 47.4342 -122.195 132 7608 110 22 138 173 59 59 0 1 23.9024371751241 360000
"13946" 4 2.25 2 0 0 4 8 98004 47.5907 -122.196 225 1438 225 0 267 1292 90 18 1 0 11.3700298272821 975000
"13947" 4 2 1.5 0 0 5 7 98133 47.7042 -122.352 137 357 137 0 137 357 87 87 0 0 8.73742414817158 449250
"13948" 4 2.25 2 0 0 3 7 98059 47.4854 -122.16 203 358 203 0 177 358 9 9 0 0 20.5897658502842 350000
"13949" 4 1.75 1.5 0 3 4 7 98107 47.6681 -122.36 169 570 157 12 198 474 104 104 0 1 4.93889653837909 790000
"13950" 3 1.75 1 0 4 4 9 98040 47.5314 -122.222 168 2284 86 82 329 1319 32 32 0 1 13.677858651855 990000
"13951" 3 2.25 2 0 0 3 9 98112 47.6272 -122.297 237 380 237 0 156 380 32 32 0 0 3.09342694990982 834000
"13952" 3 1 1 0 0 3 7 98117 47.6837 -122.391 126 360 98 28 103 360 52 52 0 1 7.51880780498263 466950
"13953" 3 1.75 1.5 0 3 5 7 98001 47.2741 -122.266 210 2493 139 71 184 1467 107 107 0 1 39.5235525343612 262500
"13954" 4 2.5 2 0 0 3 10 98074 47.6378 -122.04 360 1352 360 0 301 1305 28 28 0 0 22.386182937242 762300
"13955" 6 2.75 1 0 0 3 8 98107 47.6751 -122.38 254 465 165 88 194 465 53 53 0 1 6.27552566081484 733000
"13956" 4 2.5 1 0 2 3 7 98028 47.7596 -122.269 260 1605 145 115 284 1247 58 58 0 1 15.7160106984357 439000
"13957" 5 3.25 2.5 0 0 4 10 98112 47.6439 -122.302 399 652 334 65 178 372 88 88 0 1 3.35623704077864 1160000
"13958" 3 2.5 2 0 0 3 8 98074 47.6027 -122.02 164 371 164 0 169 376 16 16 0 0 23.9977923272003 420000
"13959" 3 2.25 2 0 0 3 8 98074 47.6432 -122.057 178 1018 178 0 186 995 34 34 0 0 21.1587573494677 549000
"13960" 4 2.5 1.5 0 0 5 8 98122 47.6048 -122.298 216 372 140 75 138 418 110 110 0 1 3.84042364759113 518000
"13961" 4 2.5 2 0 0 3 9 98075 47.5839 -122.052 275 1128 275 0 243 1649 17 17 0 0 21.9693399610916 695000
"13962" 3 2.5 2 0 0 3 8 98074 47.6194 -122.041 156 686 156 0 183 694 27 27 0 0 22.2905024000035 485000
"13963" 3 1.75 1.5 0 0 4 6 98038 47.4238 -122.052 148 2527 148 0 169 6880 89 89 0 0 31.1180157871322 280000
"13964" 2 1 1.5 0 0 4 6 98023 47.3221 -122.344 132 1524 132 0 177 1524 72 72 0 0 33.8138031250407 306500
"13965" 2 1 1 0 0 3 6 98004 47.6238 -122.191 127 879 127 0 157 923 65 65 0 0 11.0385293566823 720000
"13966" 3 2.5 2 0 3 3 7 98022 47.1944 -121.974 243 423 243 0 155 423 5 5 0 0 55.2839106780434 277500
"13967" 3 2 2 1 4 3 8 98166 47.4663 -122.369 168 1580 168 0 203 2314 102 28 1 0 17.9259297007693 649000
"13968" 4 3.5 1 1 4 3 10 98033 47.6967 -122.216 439 4447 273 166 302 4584 61 61 0 1 12.0551890309903 3395000
"13969" 2 1 1 0 0 4 6 98155 47.7515 -122.316 65 557 65 0 85 557 66 66 0 0 14.0352230150828 267800
"13970" 4 2.75 2 0 0 3 8 98029 47.5703 -121.996 222 648 222 0 194 587 22 22 0 0 26.4036677746837 625000
"13971" 4 2.5 1.5 0 0 3 9 98125 47.7316 -122.289 192 755 148 45 190 755 91 12 1 1 12.2894400795583 6e+05
"13972" 4 2 1.5 0 0 4 7 98155 47.745 -122.302 165 757 165 0 110 757 67 67 0 0 13.4890474285188 395000
"13973" 4 2.5 1.5 0 0 3 7 98198 47.3776 -122.314 177 2023 177 0 115 852 75 28 1 0 27.699687012458 212000
"13974" 2 1 1 0 0 3 7 98117 47.6829 -122.393 97 375 87 9 132 375 87 87 0 1 7.52387473172729 425000
"13975" 4 1.75 1.5 0 2 3 8 98103 47.6779 -122.357 220 465 164 56 195 423 96 96 0 1 5.92109032383714 870000
"13976" 3 2.5 2 0 0 3 7 98065 47.5321 -121.851 183 341 183 0 183 347 11 11 0 0 38.0154016631308 420000
"13977" 4 2.25 2 0 0 3 8 98027 47.5593 -122.082 197 922 197 0 176 729 34 34 0 0 20.6044606032718 8e+05
"13978" 3 2.5 2 0 0 3 8 98011 47.7371 -122.215 182 886 182 0 234 855 26 26 0 0 15.40393044073 575000
"13979" 3 3.25 2 0 0 3 9 98122 47.6186 -122.288 247 372 202 46 247 372 12 12 0 1 3.85900420594236 915000
"13980" 3 2.25 2 0 0 3 7 98034 47.7112 -122.238 110 1325 110 0 173 965 28 28 0 0 12.072563410875 4e+05
"13981" 3 2.5 1 0 2 4 8 98116 47.5714 -122.408 222 609 134 88 187 609 60 60 0 1 8.02756475474713 750000
"13982" 3 1 1 0 0 5 7 98042 47.3604 -122.111 116 705 116 0 116 705 54 54 0 0 34.1298369596111 235000
